sched,job_id,node,submit,start,end,wait_ms,ci_cost,policy
engine,job-677,small-4,2025-10-19T17:11:52+02:00,2025-10-20T14:18:58.598902495+02:00,2025-10-20T14:19:39.598902495+02:00,76026598,0.000165,engine
engine,job-684,gpu-0,2025-10-19T17:12:00+02:00,2025-10-20T14:19:01.598902495+02:00,2025-10-20T14:19:43.598902495+02:00,76021598,0.000149,engine
engine,job-687,small-3,2025-10-19T17:12:05+02:00,2025-10-20T14:19:02.598902495+02:00,2025-10-20T14:19:32.598902495+02:00,76017598,0.000121,engine
engine,job-688,burst-1,2025-10-19T17:12:05+02:00,2025-10-20T14:19:07.598902495+02:00,2025-10-20T14:19:52.598902495+02:00,76022598,0.000198,engine
engine,job-689,gpu-0,2025-10-19T17:12:06+02:00,2025-10-20T14:19:07.598902495+02:00,2025-10-20T14:19:42.598902495+02:00,76021598,0.000125,engine
engine,job-690,med-0,2025-10-19T17:12:06+02:00,2025-10-20T14:19:09.598902495+02:00,2025-10-20T14:19:58.598902495+02:00,76023598,0.000209,engine
engine,job-699,small-2,2025-10-19T17:12:17+02:00,2025-10-20T14:19:09.598902495+02:00,2025-10-20T14:19:51.598902495+02:00,76012598,0.000169,engine
engine,job-19,gpu-0,2025-10-19T17:00:15+02:00,2025-10-20T14:19:11.598902495+02:00,2025-10-20T14:21:17.598902495+02:00,76736598,0.000522,engine
engine,job-700,small-4,2025-10-19T17:12:18+02:00,2025-10-20T14:19:12.598902495+02:00,2025-10-20T14:19:45.598902495+02:00,76014598,0.000133,engine
engine,job-701,small-2,2025-10-19T17:12:20+02:00,2025-10-20T14:19:13.598902495+02:00,2025-10-20T14:19:44.598902495+02:00,76013598,0.000125,engine
engine,job-705,med-1,2025-10-19T17:12:25+02:00,2025-10-20T14:19:16.598902495+02:00,2025-10-20T14:20:13.598902495+02:00,76011598,0.000243,engine
engine,job-711,small-3,2025-10-19T17:12:34+02:00,2025-10-20T14:19:16.598902495+02:00,2025-10-20T14:20:11.598902495+02:00,76002598,0.000222,engine
engine,job-718,gpu-0,2025-10-19T17:12:41+02:00,2025-10-20T14:19:17.598902495+02:00,2025-10-20T14:20:01.598902495+02:00,75996598,0.00016,engine
engine,job-720,gpu-0,2025-10-19T17:12:41+02:00,2025-10-20T14:19:18.598902495+02:00,2025-10-20T14:19:49.598902495+02:00,75997598,0.000113,engine
engine,job-721,small-2,2025-10-19T17:12:42+02:00,2025-10-20T14:19:18.598902495+02:00,2025-10-20T14:19:54.598902495+02:00,75996598,0.000145,engine
engine,job-725,small-4,2025-10-19T17:12:45+02:00,2025-10-20T14:19:19.598902495+02:00,2025-10-20T14:20:04.598902495+02:00,75994598,0.000181,engine
engine,job-732,small-0,2025-10-19T17:12:48+02:00,2025-10-20T14:19:20.598902495+02:00,2025-10-20T14:19:56.598902495+02:00,75992598,0.000145,engine
engine,job-733,small-1,2025-10-19T17:12:49+02:00,2025-10-20T14:19:22.598902495+02:00,2025-10-20T14:19:54.598902495+02:00,75993598,0.000129,engine
engine,job-742,small-0,2025-10-19T17:12:59+02:00,2025-10-20T14:19:23.598902495+02:00,2025-10-20T14:20:02.598902495+02:00,75984598,0.000157,engine
engine,job-749,small-1,2025-10-19T17:13:08+02:00,2025-10-20T14:19:24.598902495+02:00,2025-10-20T14:19:56.598902495+02:00,75976598,0.000129,engine
engine,job-751,gpu-0,2025-10-19T17:13:09+02:00,2025-10-20T14:19:27.598902495+02:00,2025-10-20T14:19:57.598902495+02:00,75978598,0.000111,engine
engine,job-752,gpu-0,2025-10-19T17:13:10+02:00,2025-10-20T14:19:27.598902495+02:00,2025-10-20T14:20:17.598902495+02:00,75977598,0.000185,engine
engine,job-760,small-0,2025-10-19T17:13:21+02:00,2025-10-20T14:19:27.598902495+02:00,2025-10-20T14:20:01.598902495+02:00,75966598,0.000137,engine
engine,job-761,gpu-0,2025-10-19T17:13:22+02:00,2025-10-20T14:19:31.598902495+02:00,2025-10-20T14:20:27.598902495+02:00,75969598,0.000209,engine
engine,job-770,small-1,2025-10-19T17:13:29+02:00,2025-10-20T14:19:31.598902495+02:00,2025-10-20T14:20:09.598902495+02:00,75962598,0.000153,engine
engine,job-776,med-0,2025-10-19T17:13:32+02:00,2025-10-20T14:19:32.598902495+02:00,2025-10-20T14:20:27.598902495+02:00,75960598,0.000235,engine
engine,job-778,small-2,2025-10-19T17:13:33+02:00,2025-10-20T14:19:32.598902495+02:00,2025-10-20T14:20:14.598902495+02:00,75959598,0.000169,engine
engine,job-782,small-3,2025-10-19T17:13:34+02:00,2025-10-20T14:19:32.598902495+02:00,2025-10-20T14:20:30.598902495+02:00,75958598,0.000234,engine
engine,job-21,burst-0,2025-10-19T17:00:16+02:00,2025-10-20T14:19:37.598902495+02:00,2025-10-20T14:21:38.598902495+02:00,76761598,0.000669,engine
engine,job-48,burst-0,2025-10-19T17:00:50+02:00,2025-10-20T14:19:37.598902495+02:00,2025-10-20T14:25:24.598902495+02:00,76727598,0.003909,engine
engine,job-783,small-1,2025-10-19T17:13:35+02:00,2025-10-20T14:19:38.598902495+02:00,2025-10-20T14:20:15.598902495+02:00,75963598,0.000149,engine
engine,job-784,small-4,2025-10-19T17:13:36+02:00,2025-10-20T14:19:39.598902495+02:00,2025-10-20T14:20:11.598902495+02:00,75963598,0.000129,engine
engine,job-787,small-4,2025-10-19T17:13:39+02:00,2025-10-20T14:19:39.598902495+02:00,2025-10-20T14:20:17.598902495+02:00,75960598,0.000153,engine
engine,job-790,small-0,2025-10-19T17:13:47+02:00,2025-10-20T14:19:41.598902495+02:00,2025-10-20T14:20:26.598902495+02:00,75954598,0.000181,engine
engine,job-791,gpu-0,2025-10-19T17:13:47+02:00,2025-10-20T14:19:42.598902495+02:00,2025-10-20T14:20:22.598902495+02:00,75955598,0.000152,engine
engine,job-795,gpu-0,2025-10-19T17:13:50+02:00,2025-10-20T14:19:43.598902495+02:00,2025-10-20T14:20:32.598902495+02:00,75953598,0.000187,engine
engine,job-809,small-2,2025-10-19T17:14:03+02:00,2025-10-20T14:19:44.598902495+02:00,2025-10-20T14:20:43.598902495+02:00,75941598,0.000238,engine
engine,job-810,gpu-0,2025-10-19T17:14:04+02:00,2025-10-20T14:19:45.598902495+02:00,2025-10-20T14:20:34.598902495+02:00,75941598,0.000187,engine
engine,job-814,small-3,2025-10-19T17:14:09+02:00,2025-10-20T14:19:45.598902495+02:00,2025-10-20T14:20:44.598902495+02:00,75936598,0.000238,engine
engine,job-816,small-4,2025-10-19T17:14:13+02:00,2025-10-20T14:19:45.598902495+02:00,2025-10-20T14:20:18.598902495+02:00,75932598,0.000133,engine
engine,job-822,gpu-0,2025-10-19T17:14:18+02:00,2025-10-20T14:19:49.598902495+02:00,2025-10-20T14:20:46.598902495+02:00,75931598,0.00022,engine
engine,job-827,small-2,2025-10-19T17:14:22+02:00,2025-10-20T14:19:51.598902495+02:00,2025-10-20T14:20:28.598902495+02:00,75929598,0.000149,engine
engine,job-828,burst-1,2025-10-19T17:14:24+02:00,2025-10-20T14:19:52.598902495+02:00,2025-10-20T14:20:30.598902495+02:00,75928598,0.000166,engine
engine,job-829,small-3,2025-10-19T17:14:27+02:00,2025-10-20T14:19:52.598902495+02:00,2025-10-20T14:20:44.598902495+02:00,75925598,0.000209,engine
engine,job-832,gpu-0,2025-10-19T17:14:28+02:00,2025-10-20T14:19:54.598902495+02:00,2025-10-20T14:20:30.598902495+02:00,75926598,0.00014,engine
engine,job-841,small-1,2025-10-19T17:14:41+02:00,2025-10-20T14:19:54.598902495+02:00,2025-10-20T14:20:51.598902495+02:00,75913598,0.00023,engine
engine,job-842,small-2,2025-10-19T17:14:43+02:00,2025-10-20T14:19:54.598902495+02:00,2025-10-20T14:20:39.598902495+02:00,75911598,0.000181,engine
engine,job-845,small-0,2025-10-19T17:14:48+02:00,2025-10-20T14:19:56.598902495+02:00,2025-10-20T14:20:47.598902495+02:00,75908598,0.000205,engine
engine,job-847,small-1,2025-10-19T17:14:53+02:00,2025-10-20T14:19:56.598902495+02:00,2025-10-20T14:20:30.598902495+02:00,75903598,0.000137,engine
engine,job-854,gpu-0,2025-10-19T17:14:57+02:00,2025-10-20T14:19:57.598902495+02:00,2025-10-20T14:20:45.598902495+02:00,75900598,0.000187,engine
engine,job-855,med-0,2025-10-19T17:14:59+02:00,2025-10-20T14:19:58.598902495+02:00,2025-10-20T14:20:34.598902495+02:00,75899598,0.000154,engine
engine,job-857,gpu-0,2025-10-19T17:15:01+02:00,2025-10-20T14:20:01.598902495+02:00,2025-10-20T14:20:36.598902495+02:00,75900598,6.9e-05,engine
engine,job-861,small-0,2025-10-19T17:15:04+02:00,2025-10-20T14:20:01.598902495+02:00,2025-10-20T14:20:45.598902495+02:00,75897598,0.000177,engine
engine,job-31,gpu-0,2025-10-19T17:00:28+02:00,2025-10-20T14:20:02.598902495+02:00,2025-10-20T14:22:58.598902495+02:00,76774598,0.0004,engine
engine,job-862,small-0,2025-10-19T17:15:06+02:00,2025-10-20T14:20:02.598902495+02:00,2025-10-20T14:20:51.598902495+02:00,75896598,0.000197,engine
engine,job-863,small-4,2025-10-19T17:15:06+02:00,2025-10-20T14:20:04.598902495+02:00,2025-10-20T14:20:44.598902495+02:00,75898598,0.000161,engine
engine,job-866,small-1,2025-10-19T17:15:09+02:00,2025-10-20T14:20:09.598902495+02:00,2025-10-20T14:20:40.598902495+02:00,75900598,0.000125,engine
engine,job-875,small-3,2025-10-19T17:15:19+02:00,2025-10-20T14:20:11.598902495+02:00,2025-10-20T14:21:10.598902495+02:00,75892598,0.000238,engine
engine,job-877,small-4,2025-10-19T17:15:21+02:00,2025-10-20T14:20:11.598902495+02:00,2025-10-20T14:21:01.598902495+02:00,75890598,0.000201,engine
engine,job-881,med-1,2025-10-19T17:15:27+02:00,2025-10-20T14:20:13.598902495+02:00,2025-10-20T14:21:07.598902495+02:00,75886598,0.000231,engine
engine,job-886,small-2,2025-10-19T17:15:31+02:00,2025-10-20T14:20:14.598902495+02:00,2025-10-20T14:20:48.598902495+02:00,75883598,0.000137,engine
engine,job-890,small-1,2025-10-19T17:15:33+02:00,2025-10-20T14:20:15.598902495+02:00,2025-10-20T14:21:07.598902495+02:00,75882598,0.000209,engine
engine,job-893,gpu-0,2025-10-19T17:15:36+02:00,2025-10-20T14:20:17.598902495+02:00,2025-10-20T14:21:05.598902495+02:00,75881598,0.0001,engine
engine,job-899,small-4,2025-10-19T17:15:48+02:00,2025-10-20T14:20:17.598902495+02:00,2025-10-20T14:20:59.598902495+02:00,75869598,0.000169,engine
engine,job-901,small-4,2025-10-19T17:15:49+02:00,2025-10-20T14:20:18.598902495+02:00,2025-10-20T14:21:04.598902495+02:00,75869598,0.000185,engine
engine,job-905,gpu-0,2025-10-19T17:15:53+02:00,2025-10-20T14:20:22.598902495+02:00,2025-10-20T14:21:05.598902495+02:00,75869598,9.1e-05,engine
engine,job-908,small-0,2025-10-19T17:15:56+02:00,2025-10-20T14:20:26.598902495+02:00,2025-10-20T14:21:08.598902495+02:00,75870598,0.000169,engine
engine,job-926,gpu-0,2025-10-19T17:16:07+02:00,2025-10-20T14:20:27.598902495+02:00,2025-10-20T14:21:02.598902495+02:00,75860598,7.5e-05,engine
engine,job-927,med-0,2025-10-19T17:16:07+02:00,2025-10-20T14:20:27.598902495+02:00,2025-10-20T14:21:08.598902495+02:00,75860598,0.000175,engine
engine,job-934,small-2,2025-10-19T17:16:26+02:00,2025-10-20T14:20:28.598902495+02:00,2025-10-20T14:21:23.598902495+02:00,75842598,0.000222,engine
engine,job-936,burst-1,2025-10-19T17:16:29+02:00,2025-10-20T14:20:30.598902495+02:00,2025-10-20T14:21:28.598902495+02:00,75841598,0.000251,engine
engine,job-939,gpu-0,2025-10-19T17:16:30+02:00,2025-10-20T14:20:30.598902495+02:00,2025-10-20T14:21:23.598902495+02:00,75840598,0.000114,engine
engine,job-947,small-1,2025-10-19T17:16:44+02:00,2025-10-20T14:20:30.598902495+02:00,2025-10-20T14:21:07.598902495+02:00,75826598,0.000149,engine
engine,job-957,small-3,2025-10-19T17:16:56+02:00,2025-10-20T14:20:30.598902495+02:00,2025-10-20T14:21:16.598902495+02:00,75814598,0.000185,engine
engine,job-959,gpu-0,2025-10-19T17:16:57+02:00,2025-10-20T14:20:32.598902495+02:00,2025-10-20T14:21:15.598902495+02:00,75815598,9.3e-05,engine
engine,job-962,gpu-0,2025-10-19T17:17:00+02:00,2025-10-20T14:20:34.598902495+02:00,2025-10-20T14:21:26.598902495+02:00,75814598,0.000114,engine
engine,job-965,med-0,2025-10-19T17:17:03+02:00,2025-10-20T14:20:34.598902495+02:00,2025-10-20T14:21:31.598902495+02:00,75811598,0.000243,engine
engine,job-973,gpu-0,2025-10-19T17:17:09+02:00,2025-10-20T14:20:36.598902495+02:00,2025-10-20T14:21:25.598902495+02:00,75807598,0.000108,engine
engine,job-980,small-2,2025-10-19T17:17:14+02:00,2025-10-20T14:20:39.598902495+02:00,2025-10-20T14:21:23.598902495+02:00,75805598,0.000177,engine
engine,job-985,small-1,2025-10-19T17:17:20+02:00,2025-10-20T14:20:40.598902495+02:00,2025-10-20T14:21:20.598902495+02:00,75800598,0.000161,engine
engine,job-991,small-2,2025-10-19T17:17:29+02:00,2025-10-20T14:20:43.598902495+02:00,2025-10-20T14:21:36.598902495+02:00,75794598,0.000213,engine
engine,job-995,small-3,2025-10-19T17:17:31+02:00,2025-10-20T14:20:44.598902495+02:00,2025-10-20T14:21:24.598902495+02:00,75793598,0.000161,engine
engine,job-22,burst-1,2025-10-19T17:00:17+02:00,2025-10-20T14:20:47.598902495+02:00,2025-10-20T14:22:53.598902495+02:00,76830598,0.000686,engine
engine,job-66,burst-1,2025-10-19T17:01:03+02:00,2025-10-20T14:20:47.598902495+02:00,2025-10-20T14:27:06.598902495+02:00,76784598,0.003345,engine
engine,job-139,small-4,2025-10-19T17:02:23+02:00,2025-10-20T14:21:04.598902495+02:00,2025-10-20T14:27:49.598902495+02:00,76721598,0.0045,engine
engine,job-114,gpu-0,2025-10-19T17:01:59+02:00,2025-10-20T14:21:05.598902495+02:00,2025-10-20T14:27:48.598902495+02:00,76746598,0.001541,engine
engine,job-251,small-0,2025-10-19T17:04:27+02:00,2025-10-20T14:21:08.598902495+02:00,2025-10-20T14:27:09.598902495+02:00,76601598,0.004011,engine
engine,job-24,gpu-0,2025-10-19T17:00:19+02:00,2025-10-20T14:21:17.598902495+02:00,2025-10-20T14:24:14.598902495+02:00,76858598,0.000502,engine
engine,job-326,small-1,2025-10-19T17:05:39+02:00,2025-10-20T14:21:20.598902495+02:00,2025-10-20T14:31:01.598902495+02:00,76541598,0.006456,engine
engine,job-434,small-3,2025-10-19T17:07:36+02:00,2025-10-20T14:21:24.598902495+02:00,2025-10-20T14:27:09.598902495+02:00,76428598,0.003833,engine
engine,job-459,gpu-0,2025-10-19T17:07:56+02:00,2025-10-20T14:21:26.598902495+02:00,2025-10-20T14:27:24.598902495+02:00,76410598,0.001312,engine
engine,job-577,small-2,2025-10-19T17:10:12+02:00,2025-10-20T14:21:36.598902495+02:00,2025-10-20T14:28:23.598902495+02:00,76284598,0.004522,engine
engine,job-51,burst-0,2025-10-19T17:00:54+02:00,2025-10-20T14:21:38.598902495+02:00,2025-10-20T14:23:59.598902495+02:00,76844598,0.000756,engine
engine,job-43,med-0,2025-10-19T17:00:44+02:00,2025-10-20T14:22:02.598902495+02:00,2025-10-20T14:30:31.598902495+02:00,76878598,0.008483,engine
engine,job-46,gpu-0,2025-10-19T17:00:48+02:00,2025-10-20T14:22:17.598902495+02:00,2025-10-20T14:29:11.598902495+02:00,76889598,0.002073,engine
engine,job-41,burst-1,2025-10-19T17:00:44+02:00,2025-10-20T14:22:53.598902495+02:00,2025-10-20T14:24:57.598902495+02:00,76929598,0.000649,engine
engine,job-54,gpu-0,2025-10-19T17:00:55+02:00,2025-10-20T14:22:58.598902495+02:00,2025-10-20T14:25:13.598902495+02:00,76923598,0.000485,engine
engine,job-47,med-2,2025-10-19T17:00:49+02:00,2025-10-20T14:23:52.598902495+02:00,2025-10-20T14:29:46.598902495+02:00,76983598,0.0059,engine
engine,job-50,med-1,2025-10-19T17:00:52+02:00,2025-10-20T14:23:54.598902495+02:00,2025-10-20T14:33:11.598902495+02:00,76982598,0.008297,engine
engine,job-68,burst-0,2025-10-19T17:01:04+02:00,2025-10-20T14:23:59.598902495+02:00,2025-10-20T14:33:47.598902495+02:00,76975598,0.00425,engine
engine,job-60,gpu-0,2025-10-19T17:01:00+02:00,2025-10-20T14:24:01.598902495+02:00,2025-10-20T14:33:23.598902495+02:00,76981598,0.003484,engine
engine,job-70,gpu-0,2025-10-19T17:01:05+02:00,2025-10-20T14:24:14.598902495+02:00,2025-10-20T14:26:46.598902495+02:00,76989598,0.000634,engine
engine,job-74,burst-0,2025-10-19T17:01:08+02:00,2025-10-20T14:24:41.598902495+02:00,2025-10-20T14:31:02.598902495+02:00,77013598,0.003104,engine
engine,job-44,burst-1,2025-10-19T17:00:45+02:00,2025-10-20T14:24:57.598902495+02:00,2025-10-20T14:27:44.598902495+02:00,77052598,0.000833,engine
engine,job-97,burst-1,2025-10-19T17:01:36+02:00,2025-10-20T14:25:07.598902495+02:00,2025-10-20T14:33:02.598902495+02:00,77011598,0.005295,engine
engine,job-83,gpu-0,2025-10-19T17:01:25+02:00,2025-10-20T14:25:13.598902495+02:00,2025-10-20T14:27:49.598902495+02:00,77028598,0.000367,engine
engine,job-78,burst-0,2025-10-19T17:01:19+02:00,2025-10-20T14:25:24.598902495+02:00,2025-10-20T14:33:56.598902495+02:00,77045598,0.004094,engine
engine,job-88,gpu-0,2025-10-19T17:01:29+02:00,2025-10-20T14:26:46.598902495+02:00,2025-10-20T14:29:38.598902495+02:00,77117598,0.000525,engine
engine,job-92,gpu-0,2025-10-19T17:01:32+02:00,2025-10-20T14:27:01.598902495+02:00,2025-10-20T14:32:30.598902495+02:00,77129598,0.001587,engine
engine,job-109,burst-1,2025-10-19T17:01:46+02:00,2025-10-20T14:27:06.598902495+02:00,2025-10-20T14:33:50.598902495+02:00,77120598,0.003471,engine
engine,job-714,small-0,2025-10-19T17:12:36+02:00,2025-10-20T14:27:09.598902495+02:00,2025-10-20T14:35:39.598902495+02:00,76473598,0.005667,engine
engine,job-715,small-3,2025-10-19T17:12:39+02:00,2025-10-20T14:27:09.598902495+02:00,2025-10-20T14:33:23.598902495+02:00,76470598,0.004156,engine
engine,job-298,gpu-0,2025-10-19T17:05:17+02:00,2025-10-20T14:27:24.598902495+02:00,2025-10-20T14:33:22.598902495+02:00,76927598,0.001665,engine
engine,job-93,burst-1,2025-10-19T17:01:33+02:00,2025-10-20T14:27:44.598902495+02:00,2025-10-20T14:30:41.598902495+02:00,77171598,0.000815,engine
engine,job-932,gpu-0,2025-10-19T17:16:22+02:00,2025-10-20T14:27:48.598902495+02:00,2025-10-20T14:33:34.598902495+02:00,76286598,0.001696,engine
engine,job-103,gpu-0,2025-10-19T17:01:43+02:00,2025-10-20T14:27:49.598902495+02:00,2025-10-20T14:30:02.598902495+02:00,77166598,0.000469,engine
engine,job-728,small-4,2025-10-19T17:12:47+02:00,2025-10-20T14:27:49.598902495+02:00,2025-10-20T14:33:23.598902495+02:00,76502598,0.003711,engine
engine,job-745,small-2,2025-10-19T17:13:02+02:00,2025-10-20T14:28:23.598902495+02:00,2025-10-20T14:38:11.598902495+02:00,76521598,0.006533,engine
engine,job-169,gpu-0,2025-10-19T17:02:55+02:00,2025-10-20T14:29:11.598902495+02:00,2025-10-20T14:36:11.598902495+02:00,77176598,0.002652,engine
engine,job-99,gpu-0,2025-10-19T17:01:38+02:00,2025-10-20T14:29:38.598902495+02:00,2025-10-20T14:32:22.598902495+02:00,77280598,0.000713,engine
engine,job-59,med-2,2025-10-19T17:01:00+02:00,2025-10-20T14:29:46.598902495+02:00,2025-10-20T14:36:01.598902495+02:00,77326598,0.005586,engine
engine,job-168,gpu-0,2025-10-19T17:02:55+02:00,2025-10-20T14:30:02.598902495+02:00,2025-10-20T14:32:44.598902495+02:00,77227598,0.000368,engine
engine,job-72,med-0,2025-10-19T17:01:06+02:00,2025-10-20T14:30:31.598902495+02:00,2025-10-20T14:37:01.598902495+02:00,77365598,0.003738,engine
engine,job-111,burst-1,2025-10-19T17:01:55+02:00,2025-10-20T14:30:41.598902495+02:00,2025-10-20T14:33:13.598902495+02:00,77326598,0.000634,engine
engine,job-806,small-1,2025-10-19T17:14:01+02:00,2025-10-20T14:31:01.598902495+02:00,2025-10-20T14:39:29.598902495+02:00,76620598,0.005644,engine
engine,job-75,burst-0,2025-10-19T17:01:12+02:00,2025-10-20T14:31:02.598902495+02:00,2025-10-20T14:37:17.598902495+02:00,77390598,0.003144,engine
engine,job-209,gpu-0,2025-10-19T17:03:44+02:00,2025-10-20T14:32:22.598902495+02:00,2025-10-20T14:35:03.598902495+02:00,77318598,0.000535,engine
engine,job-174,gpu-0,2025-10-19T17:02:59+02:00,2025-10-20T14:32:30.598902495+02:00,2025-10-20T14:38:48.598902495+02:00,77371598,0.001782,engine
engine,job-309,gpu-0,2025-10-19T17:05:24+02:00,2025-10-20T14:32:44.598902495+02:00,2025-10-20T14:34:46.598902495+02:00,77240598,0.000426,engine
engine,job-116,burst-1,2025-10-19T17:02:03+02:00,2025-10-20T14:33:02.598902495+02:00,2025-10-20T14:40:02.598902495+02:00,77459598,0.003606,engine
engine,job-85,med-1,2025-10-19T17:01:26+02:00,2025-10-20T14:33:11.598902495+02:00,2025-10-20T14:40:23.598902495+02:00,77505598,0.00567,engine
engine,job-128,burst-1,2025-10-19T17:02:13+02:00,2025-10-20T14:33:13.598902495+02:00,2025-10-20T14:36:02.598902495+02:00,77460598,0.000642,engine
engine,job-449,gpu-0,2025-10-19T17:07:47+02:00,2025-10-20T14:33:22.598902495+02:00,2025-10-20T14:41:20.598902495+02:00,77135598,0.002749,engine
engine,job-224,gpu-0,2025-10-19T17:04:03+02:00,2025-10-20T14:33:23.598902495+02:00,2025-10-20T14:41:16.598902495+02:00,77360598,0.002726,engine
engine,job-205,burst-0,2025-10-19T17:03:43+02:00,2025-10-20T14:33:47.598902495+02:00,2025-10-20T14:40:51.598902495+02:00,77404598,0.002232,engine
engine,job-227,burst-1,2025-10-19T17:04:07+02:00,2025-10-20T14:33:50.598902495+02:00,2025-10-20T14:40:49.598902495+02:00,77383598,0.002847,engine
engine,job-138,burst-0,2025-10-19T17:02:22+02:00,2025-10-20T14:33:56.598902495+02:00,2025-10-20T14:41:54.598902495+02:00,77494598,0.002869,engine
engine,job-90,gpu-0,2025-10-19T17:01:31+02:00,2025-10-20T14:34:46.598902495+02:00,2025-10-20T14:41:36.598902495+02:00,77595598,0.002753,engine
engine,job-20,gpu-0,2025-10-19T17:00:15+02:00,2025-10-20T14:35:03.598902495+02:00,2025-10-20T14:37:54.598902495+02:00,77688598,0.00039,engine
engine,job-96,med-2,2025-10-19T17:01:35+02:00,2025-10-20T14:36:01.598902495+02:00,2025-10-20T14:44:21.598902495+02:00,77666598,0.007448,engine
engine,job-129,burst-1,2025-10-19T17:02:16+02:00,2025-10-20T14:36:02.598902495+02:00,2025-10-20T14:38:24.598902495+02:00,77626598,0.000487,engine
engine,job-117,gpu-0,2025-10-19T17:02:04+02:00,2025-10-20T14:36:11.598902495+02:00,2025-10-20T14:42:56.598902495+02:00,77647598,0.001869,engine
